country.x,dataset_key.x,dataset_party_id.x,name_short.x,name.x,name_english.x,year_first.x,year_last.x,share.x,share_year.x,description.x,comment.x,created.x,modified.x,external_id.x,partyfacts_id,linked.x,country.y,dataset_key.y,dataset_party_id.y,name_short.y,name.y,name_english.y,year_first.y,year_last.y,share.y,share_year.y,description.y,comment.y,created.y,modified.y,external_id.y,linked.y
FRA,manifesto,31624,MoDem,Mouvement Démocrate,Democratic Movement,1978,2017,22,1978,NA,NA,2013-01-01T18:18:17Z,2023-06-05T10:39:39Z,1971,213,2013-01-01T18:34:38Z,FRA,dpi,685,UDF,NA,Union for French Democracy,1979,2007,25.8,1993,NA,NA,2018-07-13T20:35:18Z,2021-03-12T10:14:54Z,24868,2018-07-13T20:35:18Z
FRA,manifesto,31529,MR,Mouvement Réformateur,Reformers’ Movement,1973,1973,13.3,1973,NA,NA,2013-01-01T18:18:29Z,2023-06-05T10:39:58Z,2029,167,2013-01-01T18:34:35Z,FRA,dpi,673,MR,NA,Reformist Movement,1975,1978,6.1,1975,NA,NA,2018-09-06T11:47:07Z,2021-03-12T10:14:54Z,25565,2018-09-06T11:47:07Z
FRA,manifesto,31220,PCF,Parti Communiste Français,French Communist Party,1946,2017,28.6,1946,NA,NA,2013-01-01T18:17:53Z,2023-06-05T10:39:50Z,1855,1251,2013-01-01T18:34:36Z,FRA,dpi,669,Communist,NA,NA,1975,2007,18.6,1978,NA,NA,2018-08-18T19:55:28Z,2021-03-12T10:14:54Z,25293,2018-08-18T19:55:28Z
FRA,manifesto,31320,PS,Parti Socialiste,Socialist Party,1946,2017,36.6,1981,NA,NA,2013-01-01T18:18:17Z,2023-06-05T10:40:00Z,1974,1478,2013-01-01T18:34:38Z,FRA,dpi,680,PS,NA,Socialist Party,1975,2015,45.3,1988,NA,NA,2018-07-13T20:35:04Z,2021-03-12T10:14:54Z,24759,2018-07-13T20:35:04Z
FRA,manifesto,31625,RPR,Rassemblement pour la République,Rally for the Republic,1993,1997,20.2,1993,NA,NA,2013-01-01T18:18:09Z,2023-06-05T10:39:50Z,1933,509,2013-01-01T18:34:37Z,FRA,dpi,683,RPR,NA,Rally for the Republic,1979,2002,28.3,1993,NA,NA,2018-07-13T20:35:03Z,2021-03-12T10:14:54Z,24749,2018-07-13T20:35:03Z
FRA,manifesto,31625,RPR,Rassemblement pour la République,Rally for the Republic,1993,1997,20.2,1993,NA,NA,2013-01-01T18:18:09Z,2023-06-05T10:39:50Z,1933,509,2013-01-01T18:34:37Z,FRA,dpi,686,UDR,NA,Union of Democrats for the Republic,1975,1986,31.3,1975,NA,NA,2018-07-13T20:35:13Z,2021-03-12T10:14:54Z,24826,2018-07-13T21:14:33Z
GEO,manifesto,84042,NA,Bidzina Ivanishvili - Kartuli Otsneba,Bidzina Ivanishvili - Georgian Dream,2012,2012,55,2012,NA,NA,2015-11-17T11:43:35Z,2023-06-05T10:39:56Z,15481,2988,2015-11-17T12:16:15Z,GEO,dpi,731,GD-DG,NA,Georgian Dream - Democratic Georgia Coalition,2013,2015,55,2012,NA,NA,2018-07-13T20:35:07Z,2021-03-12T10:14:54Z,24780,2018-07-13T20:35:07Z
GEO,manifesto,84422,NA,Blok ‘Ertoba’,‘Unity' Bloc,1992,1992,9,1992,NA,NA,2014-02-08T21:29:14Z,2023-06-05T10:39:52Z,3674,2173,2014-05-16T20:33:48Z,GEO,dpi,741,UB,NA,Unity Bloc,1993,1995,9.7,1993,NA,NA,2018-09-06T11:47:26Z,2021-03-12T10:14:54Z,25638,2018-09-06T11:47:26Z
GEO,manifesto,84424,DAP,Demokratiuli Aghordzinebis Pavshiri,Union for the Democratic Revival,1995,2003,25.2,1999,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:40Z,3620,2168,2014-05-16T20:33:29Z,GEO,dpi,727,AGUR,NA,All Georgian Union of Revival,1996,2004,25.6,1999,NA,NA,2018-08-18T19:55:19Z,2021-03-12T10:14:54Z,25260,2018-08-18T19:55:19Z
GEO,manifesto,84711,EDP,Erovnul Demokratiuli Partia,National Democratic Party,1992,1995,9,1992,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:40Z,3617,2161,2014-05-16T20:33:11Z,GEO,dpi,736,NDP,NA,NA,1993,1995,8.3,1993,NA,NA,2018-09-06T11:47:53Z,2021-03-12T10:14:54Z,25705,2018-09-18T16:29:39Z
GEO,manifesto,84711,EDP,Erovnul Demokratiuli Partia,National Democratic Party,1992,1995,9,1992,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:40Z,3617,2161,2014-05-16T20:33:11Z,GEO,dpi,737,NDPG,NA,National Democratic Party of Georgia,1996,1999,7.9,1995,NA,NA,2018-08-18T19:55:35Z,2021-03-12T10:14:54Z,25319,2018-08-18T19:55:35Z
GEO,manifesto,84716,ENM,Ertiani Natsionaluri Modzraoba,United National Movement,2003,2020,67.8,2004,NA,NA,2014-02-08T21:29:17Z,2023-06-05T10:40:03Z,3724,2172,2014-05-16T20:33:37Z,GEO,dpi,742,UNM,NA,United National Movement,2005,2015,67.8,2004,NA,NA,2018-07-11T14:42:50Z,2021-03-12T10:14:54Z,24733,2018-07-11T14:42:50Z
GEO,manifesto,84041,NA,Gaertianebuli Opozitsia (Erovnuli Sabcho/Memarjveneeba),United Opposition National Council/Rights,2008,2008,17.5,2008,NA,NA,2015-11-17T11:43:45Z,2023-06-05T10:39:47Z,15509,3935,2015-11-17T14:06:23Z,GEO,dpi,734,JO,NA,Joint Opposition,2009,2012,17.7,2008,NA,NA,2018-08-18T19:56:02Z,2021-03-12T10:14:54Z,25443,2018-08-18T19:56:02Z
GEO,manifesto,84450,NA,K'art'uli Ots'neba - Demokratiuli Sak'art'velo,Georgian Dream - Democratic Georgia,2016,2020,48.7,2016,NA,NA,2018-08-02T13:23:02Z,2023-06-05T10:39:43Z,25056,2988,2018-08-02T13:24:40Z,GEO,dpi,731,GD-DG,NA,Georgian Dream - Democratic Georgia Coalition,2013,2015,55,2012,NA,NA,2018-07-13T20:35:07Z,2021-03-12T10:14:54Z,24780,2018-07-13T20:35:07Z
GEO,manifesto,84530,KDM,K’ristianul-Demokratiuli Modzraoba,Christian-Democratic Movement,2008,2008,8.6,2008,NA,NA,2015-11-17T11:43:47Z,2023-06-05T10:40:02Z,15519,2349,2015-11-17T12:15:48Z,GEO,dpi,728,CD,NA,Christian Democratic Movement,2009,2012,8.7,2008,NA,NA,2018-08-18T19:55:59Z,2021-03-12T10:14:54Z,25427,2018-08-18T19:55:59Z
GEO,manifesto,84428,MGS,Mretsvelopba Gadaarchens Sak'art'velos,Industry will save Georgia,1999,2016,7.1,1999,NA,NA,2014-02-08T21:29:15Z,2023-06-05T10:39:44Z,3684,2159,2014-05-16T20:33:00Z,GEO,dpi,733,IWSG,NA,Industry Will Save Georgia,2000,2004,7.8,1999,NA,NA,2018-08-18T19:56:02Z,2021-03-12T10:14:54Z,25442,2019-06-12T11:25:30Z
GEO,manifesto,84421,NA,Saarchevno Bloki ‘Tertmeti Oktomberi’,Election Bloc ‘Oktober 11’,1992,1992,12.2,1992,NA,NA,2014-02-08T21:29:17Z,2023-06-05T10:39:45Z,3719,2151,2014-05-16T20:32:15Z,GEO,dpi,738,O11,NA,Oct. 11,1993,1995,12.5,1993,NA,NA,2018-09-06T11:47:37Z,2021-03-12T10:14:54Z,25660,2019-06-12T11:49:13Z
GEO,manifesto,84221,Mshvidoba,Saarchevno Blok ‘Mshvidoba’,Election Bloc ‘Peace’,1992,1992,19.2,1992,NA,NA,2014-02-08T21:29:19Z,2023-06-05T10:39:43Z,3759,2152,2014-05-16T20:32:31Z,GEO,dpi,739,PB,NA,Peace Bloc Coalition,1993,1995,20.1,1993,NA,NA,2018-09-06T11:47:14Z,2021-03-12T10:14:54Z,25595,2019-06-12T11:49:53Z
GEO,manifesto,84429,SLP,Sak'art'velos Leiboristuli Partia,Georgian Labour Party,2003,2020,12,2003,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:53Z,3600,2153,2014-05-16T20:32:39Z,GEO,dpi,735,Labour,NA,Georgian Labour Party (GLP),2005,2012,7.4,2008,NA,NA,2018-09-06T11:48:05Z,2021-03-12T10:14:54Z,25749,2018-09-13T10:46:31Z
GEO,manifesto,84110,Greens,Sak'art'velos Mtsvaneta Partia,Green Party of Georgia,1992,1992,7.2,1992,NA,NA,2014-02-08T21:29:11Z,2023-06-05T10:39:47Z,3623,2157,2014-05-16T20:32:53Z,GEO,dpi,732,Greens,NA,Green Party of Georgia,1993,1995,7.6,1993,NA,NA,2018-09-06T11:47:38Z,2021-03-12T10:14:54Z,25664,2018-09-06T11:47:38Z
DDR,manifesto,85521,CDU,Christlich Demokratische Union,Christian Democratic Union,1990,1990,40.8,1990,NA,NA,2013-01-01T18:16:58Z,2023-06-05T10:39:50Z,1600,1446,2013-01-01T18:34:45Z,DDR,dpi,719,CDU,NA,NA,1991,1991,40.8,1991,NA,NA,2018-07-11T13:15:36Z,2021-03-12T10:14:54Z,24648,2018-07-11T13:15:36Z
DDR,manifesto,85522,DSU,Deutsche Soziale Union,German Social Union,1990,1990,6.3,1990,NA,NA,2013-01-01T18:17:13Z,2023-06-05T10:39:41Z,1669,1645,2013-01-01T18:34:47Z,DDR,dpi,721,DSU,NA,NA,1991,1991,6.2,1991,NA,NA,2018-09-06T11:48:19Z,2021-03-12T10:14:54Z,25786,2018-09-06T11:48:19Z
DDR,manifesto,85221,PDS,Partei des Demokratischen Sozialismus,Party for Democratic Socialism,1990,1990,16.4,1990,NA,NA,2013-01-01T18:17:00Z,2023-06-05T10:39:42Z,1608,1054,2013-01-01T18:34:49Z,DDR,dpi,724,PDS,NA,NA,1991,1991,16.5,1991,NA,NA,2018-07-11T13:15:31Z,2021-03-12T10:14:54Z,24598,2018-07-11T13:15:31Z
DDR,manifesto,85320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1990,1990,21.9,1990,NA,NA,2013-01-01T18:17:19Z,2023-06-05T10:39:42Z,1695,1548,2013-01-01T18:34:49Z,DDR,dpi,725,SPD,NA,NA,1991,1991,22,1991,NA,NA,2018-07-11T13:15:35Z,2021-03-12T10:14:54Z,24628,2018-07-11T14:49:57Z
DEU,manifesto,41113,90/Greens,Bündnis‘90/Die Grünen,Alliance‘90/Greens,1994,2021,14.8,2021,NA,NA,2013-01-01T18:18:28Z,2023-06-05T10:40:02Z,2026,1816,2013-01-01T18:34:00Z,DEU,dpi,688,Alliance90/Greens,NA,NA,1999,2015,10.7,2009,NA,NA,2018-09-06T11:47:13Z,2021-03-12T10:14:54Z,25591,2018-09-06T15:10:39Z
DEU,manifesto,41113,90/Greens,Bündnis‘90/Die Grünen,Alliance‘90/Greens,1994,2021,14.8,2021,NA,NA,2013-01-01T18:18:28Z,2023-06-05T10:40:02Z,2026,1816,2013-01-01T18:34:00Z,DEU,dpi,693,Green,NA,Green Party,1984,1998,8.3,1987,NA,NA,2018-08-18T19:55:45Z,2021-03-12T10:14:54Z,25357,2018-08-18T19:55:45Z
DEU,manifesto,41521,CDU/CSU,Christlich-Demokratische Union/Christlich-Soziale Union,Christian Democratic Union/Christian Social Union,1949,2021,50.2,1957,NA,NA,2013-01-01T18:16:17Z,2023-06-05T10:39:46Z,1413,211,2015-07-31T18:43:13Z,DEU,dpi,690,CDU/CSU,NA,Union,1977,2015,48.6,1976,NA,NA,2018-09-06T11:47:02Z,2021-03-12T10:14:54Z,25549,2018-09-06T11:47:02Z
DEU,manifesto,41223,LINKE,Die Linke,The Left,2009,2021,11.9,2009,NA,NA,2014-02-08T21:29:16Z,2023-06-05T10:40:02Z,3708,1545,2014-02-15T21:50:28Z,DEU,dpi,694,Left,NA,The Left,2006,2015,11.9,2009,NA,NA,2018-08-18T19:56:03Z,2021-03-12T10:14:54Z,25450,2018-11-16T08:40:43Z
DEU,manifesto,41420,FDP,Freie Demokratische Partei,Free Democratic Party,1949,2021,14.6,2009,NA,NA,2013-01-01T18:18:22Z,2023-06-05T10:39:50Z,1996,573,2013-01-01T18:34:03Z,DEU,dpi,692,FDP,NA,Free Democratic Party,1977,2013,14.6,2009,NA,NA,2018-08-18T19:55:43Z,2021-03-12T10:14:54Z,25351,2018-08-18T19:55:43Z
DEU,manifesto,41320,SPD,Sozialdemokratische Partei Deutschlands,Social Democratic Party of Germany,1949,2021,45.9,1972,NA,NA,2013-01-01T18:17:14Z,2023-06-05T10:39:40Z,1671,383,2013-01-01T18:34:05Z,DEU,dpi,696,SPD,NA,Social Democratic Party of Germany,1975,2015,42.9,1980,NA,NA,2018-07-11T14:42:26Z,2021-03-12T10:14:54Z,24656,2018-07-11T14:42:26Z
GRC,manifesto,34730,ANEL,Anexartitoi Ellines,Independent Greeks,2012,2015,10.6,2012,NA,NA,2015-11-17T11:43:53Z,2023-06-05T10:39:57Z,15543,1651,2015-11-17T11:49:53Z,GRC,dpi,755,ANEL,NA,Independent Greeks,2013,2015,6.7,2012,NA,NA,2018-08-18T19:56:07Z,2021-03-12T10:14:54Z,25469,2018-08-18T19:56:07Z
GRC,manifesto,34720,XA,Chrysi Avgi,Golden Dawn,2012,2019,7,2012,NA,NA,2015-11-17T11:43:41Z,2023-06-05T10:40:03Z,15503,1660,2015-11-17T11:49:48Z,GRC,dpi,758,GD,NA,Popular Association - Golden Dawn,2013,2015,6,2012,NA,NA,2018-08-18T19:55:29Z,2021-03-12T10:14:54Z,25294,2018-08-18T19:55:29Z
GRC,manifesto,34510,EDIK,Enosi Dimokratikou Kentrou,Union of the Democratic Centre,1974,1977,20.4,1974,NA,NA,2013-01-01T18:17:00Z,2023-06-05T10:40:03Z,1606,82,2013-01-01T18:34:50Z,GRC,dpi,756,DCU,NA,Democratic Centre Union,1975,1981,11.9,1977,NA,NA,2018-09-06T11:47:54Z,2021-03-12T10:14:54Z,25707,2018-09-12T22:51:39Z
GRC,manifesto,34210,KKE,Kommounistiko Komma Elladas,Communist Party of Greece,1974,2019,10.9,1981,NA,NA,2013-01-01T18:18:14Z,2023-06-05T10:39:48Z,1957,48,2013-01-01T18:34:51Z,GRC,dpi,760,KKE,NA,Communist Party of Greece,1978,2012,10.9,1981,NA,NA,2018-08-18T19:55:41Z,2021-03-12T10:14:54Z,25344,2018-08-18T19:55:41Z
GRC,manifesto,34710,LAOS,Laikós Orthódoxos Synagermós,Popular Orthodox Rally,2007,2012,5.6,2009,NA,NA,2015-11-17T11:43:48Z,2023-06-05T10:39:55Z,15522,965,2015-11-17T11:49:41Z,GRC,dpi,762,LAOS,NA,Popular Orthodox Rally,2010,2012,5.6,2009,NA,NA,2018-08-18T19:55:43Z,2021-03-12T10:14:54Z,25352,2018-08-18T19:55:43Z
GRC,manifesto,34511,ND,Nea Dimokratia,New Democracy,1974,2019,54.4,1974,NA,NA,2013-01-01T18:16:10Z,2023-06-05T10:39:38Z,1376,794,2013-01-01T18:34:51Z,GRC,dpi,763,ND,NA,New Democracy,1975,2015,46.4,2004,NA,NA,2018-07-13T20:35:07Z,2021-03-12T10:14:54Z,24784,2018-07-13T20:35:07Z
GRC,manifesto,34313,PASOK,Panellinio Socialistiko Kinima,Panhellenic Socialist Movement,1974,2015,48.1,1981,NA,NA,2013-01-01T18:17:35Z,2023-06-05T10:39:39Z,1769,1468,2013-01-01T18:34:52Z,GRC,dpi,764,PASOK,NA,Panhellenic Socialist Movement,1975,2015,53.3,1989,NA,NA,2018-07-13T20:35:14Z,2021-03-12T10:14:54Z,24828,2018-07-13T20:35:14Z
GRC,manifesto,34212,SYRIZA,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2012,2019,36.3,2015,NA,NA,2017-03-13T21:05:09Z,2023-06-05T10:39:45Z,18733,301,2017-03-13T21:07:34Z,GRC,dpi,767,SYRIZA,NA,Coalition of Radical Left,2013,2015,23.7,2012,NA,NA,2018-09-06T11:47:44Z,2021-03-12T10:14:54Z,25674,2018-09-06T11:47:44Z
GRC,manifesto,34020,SYRIZA,Synaspismós Rizospastikís Aristerás,Coalition of the Radical Left,2004,2012,16.8,2012,NA,NA,2014-02-08T21:29:09Z,2023-06-05T10:39:49Z,3580,301,2019-05-03T20:32:37Z,GRC,dpi,767,SYRIZA,NA,Coalition of Radical Left,2013,2015,23.7,2012,NA,NA,2018-09-06T11:47:44Z,2021-03-12T10:14:54Z,25674,2018-09-06T11:47:44Z
GRC,manifesto,34211,SYN,Synaspismos tis Aristeras kai tis Proodou,Progressive Left Coalition,1989,2000,13.1,1989,NA,NA,2013-01-01T18:17:39Z,2023-06-05T10:39:58Z,1791,516,2013-01-01T18:34:53Z,GRC,dpi,766,SYN,NA,Synaspismos,1991,2009,5.1,1996,NA,NA,2018-08-18T19:55:39Z,2021-03-12T10:14:54Z,25336,2018-08-18T19:55:39Z
HUN,manifesto,86810,FKgP,Független Kisgazda Párt,Independent Smallholders’ Party,1990,2002,13.4,1998,NA,NA,2013-01-01T18:18:32Z,2023-06-05T10:40:01Z,2042,1294,2013-01-01T18:34:57Z,HUN,dpi,869,FKP,NA,FKg Party,1991,2002,13.5,1998,NA,NA,2018-08-18T19:55:59Z,2021-03-12T10:14:54Z,25430,2018-08-18T19:55:59Z
HUN,manifesto,86710,Jobbik,Jobbik Magyarországért Mozgalom,Movement for a Better Hungary,2010,2018,20.6,2014,NA,NA,2014-02-08T21:29:17Z,2023-06-05T10:39:58Z,3723,42,2014-02-09T23:26:48Z,HUN,dpi,873,Jobbik,NA,Movement for a Better Hungary,2011,2015,12.2,2010,NA,NA,2018-08-18T19:55:46Z,2021-03-12T10:14:54Z,25361,2018-08-18T19:55:46Z
HUN,manifesto,86522,KDNP,Kerezténydemokrata Néppárt,Christian Democratic People’s Party,1990,1998,7,1994,NA,NA,2013-01-01T18:17:08Z,2023-06-05T10:39:54Z,1642,1412,2013-01-01T18:34:58Z,HUN,dpi,874,KDNP,NA,Christian Democratic Party,1991,1994,6.5,1990,NA,NA,2018-09-06T11:47:27Z,2021-03-12T10:14:54Z,25639,2018-09-06T11:47:27Z
HUN,manifesto,86522,KDNP,Kerezténydemokrata Néppárt,Christian Democratic People’s Party,1990,1998,7,1994,NA,NA,2013-01-01T18:17:08Z,2023-06-05T10:39:54Z,1642,1412,2013-01-01T18:34:58Z,HUN,dpi,881,UDNP,NA,NA,1995,1998,7,1994,NA,NA,2018-07-11T14:42:25Z,2021-03-12T10:14:54Z,24652,2018-07-11T14:45:24Z
HUN,manifesto,86110,LMP,Lehet Más Politika!,Politics Can Be Different,2010,2018,7.1,2018,NA,NA,2014-02-08T21:29:08Z,2023-06-05T10:39:48Z,3571,1650,2014-02-09T23:27:04Z,HUN,dpi,875,LMP,NA,Politics Can Be Different,2011,2015,5.3,2014,NA,NA,2018-08-18T19:55:37Z,2021-03-12T10:14:54Z,25330,2018-08-18T19:55:38Z
HUN,manifesto,86521,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,1990,2006,22.9,1990,NA,NA,2013-01-01T18:16:55Z,2023-06-05T10:40:01Z,1587,1697,2013-01-01T18:34:58Z,HUN,dpi,870,FKP-HP,NA,FKg Party-Historical Platform,1993,1994,11.7,1993,NA,NA,2018-09-06T11:46:56Z,2021-03-12T10:14:54Z,25509,2018-09-12T23:49:57Z
HUN,manifesto,86521,MDF,Magyar Demokrata Fórum,Hungarian Democratic Forum,1990,2006,22.9,1990,NA,NA,2013-01-01T18:16:55Z,2023-06-05T10:40:01Z,1587,1697,2013-01-01T18:34:58Z,HUN,dpi,876,MDF,NA,Hungarian Democratic Forum,1991,2010,24.7,1990,NA,NA,2018-07-13T20:35:15Z,2021-03-12T10:14:54Z,24844,2018-07-13T20:35:15Z
HUN,manifesto,86620,MIÉP,Magyar Igazság és Élet Párt,Hungarian Justice and Life Party,1998,1998,5.6,1998,NA,NA,2013-01-01T18:17:05Z,2023-06-05T10:40:02Z,1631,1597,2013-01-01T18:34:58Z,HUN,dpi,877,MIEP,NA,Hungarian Justice and Life Party,1999,2002,5.5,1998,NA,NA,2018-08-18T19:56:07Z,2021-03-12T10:14:54Z,25468,2018-08-18T19:56:07Z
HUN,manifesto,86220,MSzP,Magyar Szocialista Párt,Hungarian Socialist Party,1990,2018,48.2,2006,NA,NA,2013-01-01T18:16:26Z,2023-06-05T10:40:02Z,1450,1408,2013-01-01T18:34:59Z,HUN,dpi,871,HSP,NA,NA,2011,2014,15.3,2010,NA,NA,2018-09-06T11:48:00Z,2021-03-12T10:14:54Z,25732,2018-09-13T00:08:24Z
HUN,manifesto,86220,MSzP,Magyar Szocialista Párt,Hungarian Socialist Party,1990,2018,48.2,2006,NA,NA,2013-01-01T18:16:26Z,2023-06-05T10:40:02Z,1450,1408,2013-01-01T18:34:59Z,HUN,dpi,878,MSzP,NA,Hungarian Socialist Party,1991,2006,33,1994,NA,NA,2018-07-13T20:35:16Z,2021-03-12T10:14:54Z,24850,2018-07-13T20:35:16Z
HUN,manifesto,86422,SzDSz,Szabad Demokraták Szövetsége,Alliance of Free Democrats,1990,2006,21.4,1990,NA,NA,2013-01-01T18:18:23Z,2023-06-05T10:39:49Z,2000,910,2013-01-01T18:35:00Z,HUN,dpi,880,SzDSz,NA,Alliance of Free Democrats - the Hungarian Liberal Party,1991,2006,21.4,1990,NA,NA,2018-08-18T19:55:24Z,2021-03-12T10:14:54Z,25278,2018-08-18T19:55:25Z
HUN,manifesto,86421,FiDeSz-KDNP,Szövetség Fiatal Demokraták Szövetsége - Kereszténydemokrata Néppárt,Alliance of Federation of Young Democrats - Christian Democratic People's Party,1990,2018,67.9,2010,NA,NA,2013-01-01T18:17:40Z,2023-06-05T10:39:42Z,1796,1691,2013-01-01T18:34:56Z,HUN,dpi,865,FiDeSz,NA,Hungarian Civil Alliance,1991,2002,29.5,1998,NA,NA,2018-07-13T20:35:21Z,2021-03-12T10:14:54Z,24887,2018-08-14T08:28:24Z
ISL,manifesto,15220,Ab,Alþýðubandalagið,People’s Alliance,1946,1995,22.9,1978,NA,NA,2013-01-01T18:17:42Z,2023-06-05T10:39:48Z,1802,1249,2013-01-01T18:35:08Z,ISL,dpi,888,P'A,NA,Alth__ubandalagi_,1975,1999,22.9,1978,NA,NA,2018-08-18T19:55:38Z,2021-03-12T10:14:55Z,25331,2018-08-18T19:55:38Z
ISL,manifesto,15320,A,Alþýðuflokkurinn,Social Democratic Party,1946,1995,22,1978,NA,NA,2013-01-01T18:17:18Z,2023-06-05T10:39:42Z,1692,1325,2013-01-01T18:35:04Z,ISL,dpi,890,SDP,NA,Social Democratic Party; lth__uflokkurinn,1975,1999,22,1978,NA,NA,2018-08-18T19:56:08Z,2021-03-12T10:14:55Z,25474,2018-08-18T19:56:08Z
ISL,manifesto,15321,BJ,Bandalag Jafnaðarmanna,Social Democratic Federation,1983,1983,7.6,1983,NA,NA,2013-01-01T18:16:08Z,2023-06-05T10:39:38Z,1368,854,2013-01-01T18:35:05Z,ISL,dpi,891,SDA,NA,Social Democratic Alliance; Samfylkingin-Jafna_armannaflokkur �slands,1984,1987,7.4,1983,NA,NA,2018-08-18T19:55:21Z,2021-03-12T10:14:55Z,25265,2018-08-18T19:55:21Z
ISL,manifesto,15440,Bf,Björt framtið,Bright Future,2013,2017,8.2,2013,NA,NA,2015-11-17T11:43:48Z,2023-06-05T10:39:57Z,15525,2517,2015-11-17T11:51:45Z,ISL,dpi,883,BF,NA,Bj_rt framt�_,2014,2015,8.2,2013,NA,NA,2018-08-18T19:55:16Z,2021-03-12T10:14:54Z,25246,2018-08-18T19:55:16Z
ISL,manifesto,15621,Bf,Borgaraflokkurinn,Citizens’ Party,1987,1987,10.9,1987,NA,NA,2013-01-01T18:16:29Z,2023-06-05T10:39:54Z,1464,1433,2013-01-01T18:35:05Z,ISL,dpi,884,CP,NA,Citizen's Party; Borgaraflokkurinn,1988,1991,10.8,1987,NA,NA,2018-08-18T19:55:57Z,2021-03-12T10:14:55Z,25417,2018-08-18T19:55:57Z
ISL,manifesto,15430,B,Borgarahreyfingin,Citizens' Movement,2009,2009,7.2,2009,NA,NA,2014-02-08T21:29:16Z,2023-06-05T10:39:44Z,3701,224,2014-02-09T22:22:36Z,ISL,dpi,885,C'M,NA,Borgarahreyfingin,2010,2013,7.2,2009,NA,NA,2018-08-18T19:55:20Z,2021-03-12T10:14:54Z,25263,2018-08-18T19:55:20Z
ISL,manifesto,15810,F,Framsóknarflokkurinn,Progressive Party,1946,2021,28.2,1963,NA,NA,2013-01-01T18:16:31Z,2023-06-05T10:39:53Z,1473,964,2013-01-01T18:35:05Z,ISL,dpi,889,PP,NA,Progressive Party; Frams�knarflokkurinn,1975,2015,24.9,1979,NA,NA,2018-07-13T20:35:09Z,2021-03-12T10:14:55Z,24794,2018-07-13T20:35:09Z
ISL,manifesto,15420,FF,Frjálslyndi Flokkurinn,Liberal Party,1999,2007,7.4,2003,NA,NA,2013-01-01T18:17:50Z,2023-06-05T10:39:42Z,1844,1224,2013-01-01T18:35:06Z,ISL,dpi,887,Liberal,NA,Liberal Party; Frj�lslyndi Flokkurinn,2000,2009,7.4,2003,NA,NA,2018-08-18T19:56:04Z,2021-03-12T10:14:55Z,25455,2018-08-18T19:56:04Z
ISL,manifesto,15328,S,Samfylkingin - Jafnaðarmannaflokkur Íslands,The Alliance - Social Democratic Party of Iceland,1999,2021,31,2003,NA,NA,2013-01-01T18:16:18Z,2023-06-05T10:39:54Z,1415,1396,2013-01-01T18:35:06Z,ISL,dpi,892,TA,NA,The Alliance; Samfylkingarinnar,2000,2015,31,2003,NA,NA,2018-07-13T20:35:09Z,2021-03-12T10:14:55Z,24795,2018-07-13T20:35:09Z
ISL,manifesto,15951,Kv,Samtök um Kvennalista,Women’s Alliance,1983,1995,10.1,1987,NA,NA,2013-01-01T18:17:28Z,2023-06-05T10:39:58Z,1738,525,2013-01-01T18:35:07Z,ISL,dpi,895,Women's,NA,Women's Alliance; Kvennalistinn,1992,1995,8.3,1991,NA,NA,2018-07-11T14:42:31Z,2021-03-12T10:14:55Z,24677,2018-07-11T14:42:31Z
ISL,manifesto,15620,Sj,Sjálfstæðisflokkurinn,Independence Party,1946,2021,42.7,1974,NA,NA,2013-01-01T18:16:19Z,2023-06-05T10:39:53Z,1420,363,2013-01-01T18:35:07Z,ISL,dpi,886,IP,NA,Independence Party; Sj�lfst__isflokkurinn,1975,2015,40.7,1999,NA,NA,2018-07-13T20:35:04Z,2021-03-12T10:14:55Z,24764,2018-07-13T20:35:04Z
ISL,manifesto,15111,VGF,Vinstrihreyfing - Grænt Framboð,Left Green Movement,1999,2021,21.7,2009,NA,NA,2013-01-01T18:17:15Z,2023-06-05T10:39:54Z,1677,457,2013-01-01T18:35:08Z,ISL,dpi,894,VGF,NA,Left-Green Alliance; Vinstrihreyfing-Gr�nt Frambod,2000,2015,21.7,2009,NA,NA,2018-08-18T19:55:55Z,2021-03-12T10:14:55Z,25406,2018-08-18T19:55:55Z
ISL,manifesto,15323,TfFf,Þjóðvaki - Hreyfing Fólksins,Awakening of the Nation,1995,1995,7.2,1995,NA,NA,2013-01-01T18:18:27Z,2023-06-05T10:40:00Z,2021,494,2013-01-01T18:35:09Z,ISL,dpi,882,Awakening,NA,"Awakening of the Nation- People's Movement, Thj�_vaki-Hreyfing F�lksins",1996,1999,7.2,1995,NA,NA,2018-08-18T19:55:22Z,2021-03-12T10:14:54Z,25270,2018-08-18T19:55:22Z
IRL,manifesto,53620,NA,Fianna Fáil,Soldiers of Destiny,1948,2016,50.6,1977,NA,NA,2013-01-01T18:18:09Z,2023-06-05T10:40:00Z,1932,1055,2013-01-01T18:35:02Z,IRL,dpi,969,FF,NA,"Fianna F�il, The Republican Party",1975,2015,49.8,1977,NA,NA,2018-07-13T20:35:18Z,2021-03-12T10:14:55Z,24864,2018-07-13T20:35:18Z
